enrollment_id,student_id,course_id,marks_obtained,grade,grade_point,attendance_percentage,semester,academic_year
25511,STU2024ME0798,CRS_ME303,84.9,A+,9.0,79.7,3,2023-2024
25512,STU2024ME0798,CRS_ME401,79.9,A,8.0,81.5,4,2023-2024
25513,STU2024ME0798,CRS_ME402,79.7,A,8.0,86.3,4,2023-2024
25514,STU2024ME0798,CRS_ME403,61.0,B+,7.0,76.2,4,2023-2024
25515,STU2024ME0798,CRS_ME501,86.6,A+,9.0,75.6,5,2024-2025
25516,STU2024ME0798,CRS_ME502,88.1,A+,9.0,84.4,5,2024-2025
25517,STU2024ME0798,CRS_ME503,60.8,B+,7.0,90.3,5,2024-2025
25518,STU2024ME0798,CRS_ME601,95.5,O,10.0,80.6,6,2024-2025
25519,STU2024ME0798,CRS_ME602,76.2,A,8.0,85.3,6,2024-2025
25520,STU2024ME0798,CRS_ME603,68.5,B+,7.0,91.8,6,2024-2025
25521,STU2024ME0798,CRS_ME701,68.1,B+,7.0,82.8,7,2025-2026
25522,STU2024ME0798,CRS_ME702,58.8,B,6.0,89.6,7,2025-2026
25523,STU2024ME0798,CRS_ME703,89.7,A+,9.0,77.7,7,2025-2026
25524,STU2024ME0798,CRS_ME801,69.1,B+,7.0,82.0,8,2025-2026
25525,STU2024ME0798,CRS_ME802,70.6,A,8.0,76.4,8,2025-2026
25526,STU2024ME0798,CRS_ME803,60.4,B+,7.0,90.7,8,2025-2026
25527,STU2024ME0799,CRS_ME101,69.2,B+,7.0,61.1,1,2022-2023
25528,STU2024ME0799,CRS_ME102,63.9,B+,7.0,64.4,1,2022-2023
25529,STU2024ME0799,CRS_ME103,88.5,A+,9.0,68.2,1,2022-2023
25530,STU2024ME0799,CRS_ME104,35.8,P,4.0,77.8,1,2022-2023
25531,STU2024ME0799,CRS_ME201,68.2,B+,7.0,69.9,2,2022-2023
25532,STU2024ME0799,CRS_ME202,41.4,C,5.0,72.7,2,2022-2023
25533,STU2024ME0799,CRS_ME203,49.9,C,5.0,83.1,2,2022-2023
25534,STU2024ME0799,CRS_ME301,63.9,B+,7.0,79.7,3,2023-2024
25535,STU2024ME0799,CRS_ME302,93.6,O,10.0,60.8,3,2023-2024
25536,STU2024ME0799,CRS_ME303,23.7,F,0.0,72.4,3,2023-2024
25537,STU2024ME0799,CRS_ME401,27.5,F,0.0,80.4,4,2023-2024
25538,STU2024ME0799,CRS_ME402,41.8,C,5.0,64.5,4,2023-2024
25539,STU2024ME0799,CRS_ME403,63.6,B+,7.0,77.2,4,2023-2024
25540,STU2024ME0799,CRS_ME501,38.4,P,4.0,60.6,5,2024-2025
25541,STU2024ME0799,CRS_ME502,29.0,F,0.0,78.9,5,2024-2025
25542,STU2024ME0799,CRS_ME503,69.5,B+,7.0,71.7,5,2024-2025
25543,STU2024ME0799,CRS_ME601,55.7,B,6.0,80.7,6,2024-2025
25544,STU2024ME0799,CRS_ME602,82.6,A+,9.0,77.9,6,2024-2025
25545,STU2024ME0799,CRS_ME603,69.8,B+,7.0,72.2,6,2024-2025
25546,STU2024ME0799,CRS_ME701,70.2,A,8.0,69.2,7,2025-2026
25547,STU2024ME0799,CRS_ME702,50.1,B,6.0,62.2,7,2025-2026
25548,STU2024ME0799,CRS_ME703,84.9,A+,9.0,81.5,7,2025-2026
25549,STU2024ME0799,CRS_ME801,44.0,C,5.0,76.2,8,2025-2026
25550,STU2024ME0799,CRS_ME802,57.0,B,6.0,82.2,8,2025-2026
25551,STU2024ME0799,CRS_ME803,65.0,B+,7.0,62.2,8,2025-2026
25552,STU2024ME0800,CRS_ME101,86.2,A+,9.0,86.8,1,2023-2024
25553,STU2024ME0800,CRS_ME102,59.7,B,6.0,90.3,1,2023-2024
25554,STU2024ME0800,CRS_ME103,79.4,A,8.0,76.5,1,2023-2024
25555,STU2024ME0800,CRS_ME104,65.5,B+,7.0,90.5,1,2023-2024
25556,STU2024ME0800,CRS_ME201,71.3,A,8.0,75.6,2,2023-2024
25557,STU2024ME0800,CRS_ME202,85.9,A+,9.0,79.3,2,2023-2024
25558,STU2024ME0800,CRS_ME203,71.6,A,8.0,76.8,2,2023-2024
25559,STU2024ME0800,CRS_ME301,71.2,A,8.0,82.3,3,2024-2025
25560,STU2024ME0800,CRS_ME302,63.1,B+,7.0,87.2,3,2024-2025
25561,STU2024ME0800,CRS_ME303,82.6,A+,9.0,92.0,3,2024-2025
25562,STU2024ME0800,CRS_ME401,62.8,B+,7.0,89.7,4,2024-2025
25563,STU2024ME0800,CRS_ME402,80.0,A+,9.0,91.8,4,2024-2025
25564,STU2024ME0800,CRS_ME403,75.9,A,8.0,84.7,4,2024-2025
25565,STU2024ME0800,CRS_ME501,78.6,A,8.0,89.4,5,2025-2026
25566,STU2024ME0800,CRS_ME502,71.5,A,8.0,76.4,5,2025-2026
25567,STU2024ME0800,CRS_ME503,72.1,A,8.0,80.5,5,2025-2026
25568,STU2024ME0800,CRS_ME601,80.4,A+,9.0,80.8,6,2025-2026
25569,STU2024ME0800,CRS_ME602,76.0,A,8.0,84.9,6,2025-2026
25570,STU2024ME0800,CRS_ME603,51.9,B,6.0,82.2,6,2025-2026
25571,STU2024ME0800,CRS_ME701,91.0,O,10.0,75.1,7,2026-2027
25572,STU2024ME0800,CRS_ME702,67.7,B+,7.0,91.1,7,2026-2027
25573,STU2024ME0800,CRS_ME703,85.0,A+,9.0,82.2,7,2026-2027
25574,STU2024ME0800,CRS_ME801,85.4,A+,9.0,91.4,8,2026-2027
25575,STU2024ME0800,CRS_ME802,80.9,A+,9.0,79.6,8,2026-2027
25576,STU2024ME0800,CRS_ME803,82.8,A+,9.0,85.1,8,2026-2027
25577,STU2024ME0801,CRS_ME101,96.4,O,10.0,85.1,1,2023-2024
25578,STU2024ME0801,CRS_ME102,99.0,O,10.0,91.9,1,2023-2024
25579,STU2024ME0801,CRS_ME103,53.0,B,6.0,84.5,1,2023-2024
25580,STU2024ME0801,CRS_ME104,79.6,A,8.0,85.6,1,2023-2024
25581,STU2024ME0801,CRS_ME201,85.1,A+,9.0,85.6,2,2023-2024
25582,STU2024ME0801,CRS_ME202,58.2,B,6.0,90.4,2,2023-2024
25583,STU2024ME0801,CRS_ME203,82.6,A+,9.0,82.7,2,2023-2024
25584,STU2024ME0801,CRS_ME301,62.6,B+,7.0,77.2,3,2024-2025
25585,STU2024ME0801,CRS_ME302,69.8,B+,7.0,80.4,3,2024-2025
25586,STU2024ME0801,CRS_ME303,72.3,A,8.0,76.2,3,2024-2025
25587,STU2024ME0801,CRS_ME401,66.7,B+,7.0,85.1,4,2024-2025
25588,STU2024ME0801,CRS_ME402,73.5,A,8.0,79.0,4,2024-2025
25589,STU2024ME0801,CRS_ME403,76.9,A,8.0,81.1,4,2024-2025
25590,STU2024ME0801,CRS_ME501,60.1,B+,7.0,87.4,5,2025-2026
25591,STU2024ME0801,CRS_ME502,87.1,A+,9.0,76.0,5,2025-2026
25592,STU2024ME0801,CRS_ME503,77.6,A,8.0,79.0,5,2025-2026
25593,STU2024ME0801,CRS_ME601,85.0,A+,9.0,88.8,6,2025-2026
25594,STU2024ME0801,CRS_ME602,75.9,A,8.0,86.6,6,2025-2026
25595,STU2024ME0801,CRS_ME603,95.0,O,10.0,78.6,6,2025-2026
25596,STU2024ME0801,CRS_ME701,85.8,A+,9.0,85.1,7,2026-2027
25597,STU2024ME0801,CRS_ME702,47.4,C,5.0,90.1,7,2026-2027
25598,STU2024ME0801,CRS_ME703,72.6,A,8.0,89.1,7,2026-2027
25599,STU2024ME0801,CRS_ME801,66.1,B+,7.0,91.0,8,2026-2027
25600,STU2024ME0801,CRS_ME802,66.5,B+,7.0,82.6,8,2026-2027
25601,STU2024ME0801,CRS_ME803,67.2,B+,7.0,89.8,8,2026-2027
25602,STU2024ME0802,CRS_ME101,83.8,A+,9.0,89.1,1,2021-2022
25603,STU2024ME0802,CRS_ME102,94.6,O,10.0,91.4,1,2021-2022
25604,STU2024ME0802,CRS_ME103,76.0,A,8.0,82.7,1,2021-2022
25605,STU2024ME0802,CRS_ME104,93.8,O,10.0,81.6,1,2021-2022
25606,STU2024ME0802,CRS_ME201,73.5,A,8.0,91.3,2,2021-2022
25607,STU2024ME0802,CRS_ME202,72.9,A,8.0,87.1,2,2021-2022
25608,STU2024ME0802,CRS_ME203,68.6,B+,7.0,82.3,2,2021-2022
25609,STU2024ME0802,CRS_ME301,67.9,B+,7.0,90.0,3,2022-2023
25610,STU2024ME0802,CRS_ME302,57.1,B,6.0,84.3,3,2022-2023
25611,STU2024ME0802,CRS_ME303,87.7,A+,9.0,85.4,3,2022-2023
25612,STU2024ME0802,CRS_ME401,60.9,B+,7.0,84.5,4,2022-2023
25613,STU2024ME0802,CRS_ME402,66.5,B+,7.0,85.6,4,2022-2023
25614,STU2024ME0802,CRS_ME403,72.1,A,8.0,82.1,4,2022-2023
25615,STU2024ME0802,CRS_ME501,57.6,B,6.0,79.2,5,2023-2024
25616,STU2024ME0802,CRS_ME502,69.6,B+,7.0,88.4,5,2023-2024
25617,STU2024ME0802,CRS_ME503,63.1,B+,7.0,75.8,5,2023-2024
25618,STU2024ME0802,CRS_ME601,73.4,A,8.0,78.8,6,2023-2024
25619,STU2024ME0802,CRS_ME602,99.0,O,10.0,77.4,6,2023-2024
25620,STU2024ME0802,CRS_ME603,71.2,A,8.0,82.4,6,2023-2024
25621,STU2024ME0802,CRS_ME701,78.2,A,8.0,88.3,7,2024-2025
25622,STU2024ME0802,CRS_ME702,83.7,A+,9.0,78.1,7,2024-2025
25623,STU2024ME0802,CRS_ME703,67.4,B+,7.0,86.2,7,2024-2025
25624,STU2024ME0802,CRS_ME801,53.2,B,6.0,84.1,8,2024-2025
25625,STU2024ME0802,CRS_ME802,60.8,B+,7.0,83.1,8,2024-2025
25626,STU2024ME0802,CRS_ME803,76.0,A,8.0,89.0,8,2024-2025
25627,STU2024ME0803,CRS_ME101,58.3,B,6.0,82.0,1,2021-2022
25628,STU2024ME0803,CRS_ME102,74.5,A,8.0,87.8,1,2021-2022
25629,STU2024ME0803,CRS_ME103,76.6,A,8.0,91.4,1,2021-2022
25630,STU2024ME0803,CRS_ME104,62.4,B+,7.0,81.5,1,2021-2022
25631,STU2024ME0803,CRS_ME201,75.4,A,8.0,75.8,2,2021-2022
25632,STU2024ME0803,CRS_ME202,69.3,B+,7.0,78.3,2,2021-2022
25633,STU2024ME0803,CRS_ME203,78.9,A,8.0,80.8,2,2021-2022
25634,STU2024ME0803,CRS_ME301,81.4,A+,9.0,90.3,3,2022-2023
25635,STU2024ME0803,CRS_ME302,67.2,B+,7.0,76.2,3,2022-2023
25636,STU2024ME0803,CRS_ME303,95.6,O,10.0,87.4,3,2022-2023
25637,STU2024ME0803,CRS_ME401,57.8,B,6.0,79.9,4,2022-2023
25638,STU2024ME0803,CRS_ME402,63.7,B+,7.0,75.1,4,2022-2023
25639,STU2024ME0803,CRS_ME403,66.9,B+,7.0,83.9,4,2022-2023
25640,STU2024ME0803,CRS_ME501,78.8,A,8.0,75.3,5,2023-2024
25641,STU2024ME0803,CRS_ME502,58.2,B,6.0,85.7,5,2023-2024
25642,STU2024ME0803,CRS_ME503,89.4,A+,9.0,76.5,5,2023-2024
25643,STU2024ME0803,CRS_ME601,68.2,B+,7.0,86.0,6,2023-2024
25644,STU2024ME0803,CRS_ME602,70.5,A,8.0,76.8,6,2023-2024
25645,STU2024ME0803,CRS_ME603,63.2,B+,7.0,91.0,6,2023-2024
25646,STU2024ME0803,CRS_ME701,77.5,A,8.0,82.1,7,2024-2025
25647,STU2024ME0803,CRS_ME702,82.0,A+,9.0,77.4,7,2024-2025
25648,STU2024ME0803,CRS_ME703,70.5,A,8.0,88.4,7,2024-2025
25649,STU2024ME0803,CRS_ME801,88.5,A+,9.0,89.9,8,2024-2025
25650,STU2024ME0803,CRS_ME802,70.1,A,8.0,92.0,8,2024-2025
25651,STU2024ME0803,CRS_ME803,71.8,A,8.0,86.0,8,2024-2025
25652,STU2024ME0804,CRS_ME101,68.8,B+,7.0,82.6,1,2023-2024
25653,STU2024ME0804,CRS_ME102,79.4,A,8.0,88.9,1,2023-2024
25654,STU2024ME0804,CRS_ME103,74.7,A,8.0,81.2,1,2023-2024
25655,STU2024ME0804,CRS_ME104,68.0,B+,7.0,82.7,1,2023-2024
25656,STU2024ME0804,CRS_ME201,75.3,A,8.0,85.3,2,2023-2024
25657,STU2024ME0804,CRS_ME202,79.9,A,8.0,79.8,2,2023-2024
25658,STU2024ME0804,CRS_ME203,77.2,A,8.0,90.3,2,2023-2024
25659,STU2024ME0804,CRS_ME301,67.5,B+,7.0,81.5,3,2024-2025
25660,STU2024ME0804,CRS_ME302,76.5,A,8.0,83.1,3,2024-2025
25661,STU2024ME0804,CRS_ME303,64.9,B+,7.0,84.4,3,2024-2025
25662,STU2024ME0804,CRS_ME401,70.5,A,8.0,77.2,4,2024-2025
25663,STU2024ME0804,CRS_ME402,65.7,B+,7.0,84.4,4,2024-2025
25664,STU2024ME0804,CRS_ME403,73.5,A,8.0,85.1,4,2024-2025
25665,STU2024ME0804,CRS_ME501,80.5,A+,9.0,78.0,5,2025-2026
25666,STU2024ME0804,CRS_ME502,93.9,O,10.0,77.1,5,2025-2026
25667,STU2024ME0804,CRS_ME503,62.4,B+,7.0,92.0,5,2025-2026
25668,STU2024ME0804,CRS_ME601,88.1,A+,9.0,90.2,6,2025-2026
25669,STU2024ME0804,CRS_ME602,95.5,O,10.0,77.7,6,2025-2026
25670,STU2024ME0804,CRS_ME603,84.0,A+,9.0,90.2,6,2025-2026
25671,STU2024ME0804,CRS_ME701,89.7,A+,9.0,89.8,7,2026-2027
25672,STU2024ME0804,CRS_ME702,43.9,C,5.0,75.1,7,2026-2027
25673,STU2024ME0804,CRS_ME703,99.0,O,10.0,77.7,7,2026-2027
25674,STU2024ME0804,CRS_ME801,72.9,A,8.0,76.2,8,2026-2027
25675,STU2024ME0804,CRS_ME802,99.0,O,10.0,80.6,8,2026-2027
25676,STU2024ME0804,CRS_ME803,93.0,O,10.0,90.0,8,2026-2027
25677,STU2024ME0805,CRS_ME101,88.9,A+,9.0,89.9,1,2021-2022
25678,STU2024ME0805,CRS_ME102,76.5,A,8.0,88.1,1,2021-2022
25679,STU2024ME0805,CRS_ME103,93.6,O,10.0,95.6,1,2021-2022
25680,STU2024ME0805,CRS_ME104,72.7,A,8.0,92.5,1,2021-2022
25681,STU2024ME0805,CRS_ME201,92.3,O,10.0,91.8,2,2021-2022
25682,STU2024ME0805,CRS_ME202,78.8,A,8.0,90.3,2,2021-2022
25683,STU2024ME0805,CRS_ME203,88.5,A+,9.0,90.0,2,2021-2022
25684,STU2024ME0805,CRS_ME301,93.3,O,10.0,94.7,3,2022-2023
25685,STU2024ME0805,CRS_ME302,91.7,O,10.0,94.0,3,2022-2023
25686,STU2024ME0805,CRS_ME303,92.4,O,10.0,93.2,3,2022-2023
25687,STU2024ME0805,CRS_ME401,92.4,O,10.0,93.7,4,2022-2023
25688,STU2024ME0805,CRS_ME402,93.8,O,10.0,94.6,4,2022-2023
25689,STU2024ME0805,CRS_ME403,84.7,A+,9.0,89.5,4,2022-2023
25690,STU2024ME0805,CRS_ME501,95.5,O,10.0,91.6,5,2023-2024
25691,STU2024ME0805,CRS_ME502,82.6,A+,9.0,96.0,5,2023-2024
25692,STU2024ME0805,CRS_ME503,95.4,O,10.0,94.7,5,2023-2024
25693,STU2024ME0805,CRS_ME601,91.8,O,10.0,96.9,6,2023-2024
25694,STU2024ME0805,CRS_ME602,89.1,A+,9.0,95.1,6,2023-2024
25695,STU2024ME0805,CRS_ME603,84.4,A+,9.0,96.3,6,2023-2024
25696,STU2024ME0805,CRS_ME701,80.3,A+,9.0,90.1,7,2024-2025
25697,STU2024ME0805,CRS_ME702,84.1,A+,9.0,94.2,7,2024-2025
25698,STU2024ME0805,CRS_ME703,99.0,O,10.0,97.6,7,2024-2025
25699,STU2024ME0805,CRS_ME801,84.4,A+,9.0,88.6,8,2024-2025
25700,STU2024ME0805,CRS_ME802,93.5,O,10.0,97.7,8,2024-2025
25701,STU2024ME0805,CRS_ME803,80.7,A+,9.0,94.3,8,2024-2025
25702,STU2024ME0806,CRS_ME101,77.5,A,8.0,75.7,1,2022-2023
25703,STU2024ME0806,CRS_ME102,79.3,A,8.0,81.8,1,2022-2023
25704,STU2024ME0806,CRS_ME103,61.4,B+,7.0,80.5,1,2022-2023
25705,STU2024ME0806,CRS_ME104,83.7,A+,9.0,86.5,1,2022-2023
25706,STU2024ME0806,CRS_ME201,78.1,A,8.0,82.9,2,2022-2023
25707,STU2024ME0806,CRS_ME202,88.1,A+,9.0,88.2,2,2022-2023
25708,STU2024ME0806,CRS_ME203,85.5,A+,9.0,80.2,2,2022-2023
25709,STU2024ME0806,CRS_ME301,77.7,A,8.0,77.1,3,2023-2024
25710,STU2024ME0806,CRS_ME302,66.1,B+,7.0,82.9,3,2023-2024
25711,STU2024ME0806,CRS_ME303,66.2,B+,7.0,83.0,3,2023-2024
25712,STU2024ME0806,CRS_ME401,61.4,B+,7.0,90.2,4,2023-2024
25713,STU2024ME0806,CRS_ME402,63.6,B+,7.0,90.0,4,2023-2024
25714,STU2024ME0806,CRS_ME403,79.7,A,8.0,83.5,4,2023-2024
25715,STU2024ME0806,CRS_ME501,75.5,A,8.0,78.2,5,2024-2025
25716,STU2024ME0806,CRS_ME502,58.2,B,6.0,81.2,5,2024-2025
25717,STU2024ME0806,CRS_ME503,80.2,A+,9.0,83.1,5,2024-2025
25718,STU2024ME0806,CRS_ME601,85.9,A+,9.0,78.8,6,2024-2025
25719,STU2024ME0806,CRS_ME602,86.7,A+,9.0,83.5,6,2024-2025
25720,STU2024ME0806,CRS_ME603,56.8,B,6.0,75.4,6,2024-2025
25721,STU2024ME0806,CRS_ME701,85.7,A+,9.0,87.7,7,2025-2026
25722,STU2024ME0806,CRS_ME702,80.0,A+,9.0,88.8,7,2025-2026
25723,STU2024ME0806,CRS_ME703,69.9,B+,7.0,90.2,7,2025-2026
25724,STU2024ME0806,CRS_ME801,92.1,O,10.0,90.5,8,2025-2026
25725,STU2024ME0806,CRS_ME802,66.6,B+,7.0,83.3,8,2025-2026
25726,STU2024ME0806,CRS_ME803,43.4,C,5.0,79.7,8,2025-2026
25727,STU2024ME0807,CRS_ME101,70.4,A,8.0,89.3,1,2023-2024
25728,STU2024ME0807,CRS_ME102,68.1,B+,7.0,84.2,1,2023-2024
25729,STU2024ME0807,CRS_ME103,79.0,A,8.0,80.9,1,2023-2024
25730,STU2024ME0807,CRS_ME104,81.1,A+,9.0,78.2,1,2023-2024
25731,STU2024ME0807,CRS_ME201,81.7,A+,9.0,89.3,2,2023-2024
25732,STU2024ME0807,CRS_ME202,75.2,A,8.0,88.0,2,2023-2024
25733,STU2024ME0807,CRS_ME203,75.8,A,8.0,77.9,2,2023-2024
25734,STU2024ME0807,CRS_ME301,91.4,O,10.0,79.9,3,2024-2025
25735,STU2024ME0807,CRS_ME302,54.6,B,6.0,88.3,3,2024-2025
25736,STU2024ME0807,CRS_ME303,82.2,A+,9.0,81.3,3,2024-2025
25737,STU2024ME0807,CRS_ME401,76.7,A,8.0,86.9,4,2024-2025
25738,STU2024ME0807,CRS_ME402,70.3,A,8.0,79.3,4,2024-2025
25739,STU2024ME0807,CRS_ME403,73.4,A,8.0,86.6,4,2024-2025
25740,STU2024ME0807,CRS_ME501,76.9,A,8.0,90.5,5,2025-2026
25741,STU2024ME0807,CRS_ME502,64.7,B+,7.0,86.3,5,2025-2026
25742,STU2024ME0807,CRS_ME503,79.7,A,8.0,89.9,5,2025-2026
25743,STU2024ME0807,CRS_ME601,81.0,A+,9.0,77.7,6,2025-2026
25744,STU2024ME0807,CRS_ME602,82.0,A+,9.0,78.2,6,2025-2026
25745,STU2024ME0807,CRS_ME603,98.5,O,10.0,91.0,6,2025-2026
25746,STU2024ME0807,CRS_ME701,88.6,A+,9.0,83.0,7,2026-2027
25747,STU2024ME0807,CRS_ME702,63.7,B+,7.0,75.9,7,2026-2027
25748,STU2024ME0807,CRS_ME703,67.4,B+,7.0,76.2,7,2026-2027
25749,STU2024ME0807,CRS_ME801,60.3,B+,7.0,89.5,8,2026-2027
25750,STU2024ME0807,CRS_ME802,77.1,A,8.0,85.1,8,2026-2027
25751,STU2024ME0807,CRS_ME803,71.7,A,8.0,85.1,8,2026-2027
25752,STU2024ME0808,CRS_ME101,85.7,A+,9.0,83.9,1,2021-2022
25753,STU2024ME0808,CRS_ME102,92.3,O,10.0,79.2,1,2021-2022
25754,STU2024ME0808,CRS_ME103,90.4,O,10.0,87.5,1,2021-2022
25755,STU2024ME0808,CRS_ME104,77.2,A,8.0,89.5,1,2021-2022
25756,STU2024ME0808,CRS_ME201,98.7,O,10.0,75.0,2,2021-2022
25757,STU2024ME0808,CRS_ME202,79.6,A,8.0,77.4,2,2021-2022
25758,STU2024ME0808,CRS_ME203,65.0,B+,7.0,85.6,2,2021-2022
25759,STU2024ME0808,CRS_ME301,64.6,B+,7.0,80.2,3,2022-2023
25760,STU2024ME0808,CRS_ME302,78.5,A,8.0,91.7,3,2022-2023
25761,STU2024ME0808,CRS_ME303,82.1,A+,9.0,79.1,3,2022-2023
25762,STU2024ME0808,CRS_ME401,65.2,B+,7.0,81.8,4,2022-2023
25763,STU2024ME0808,CRS_ME402,72.6,A,8.0,85.6,4,2022-2023
25764,STU2024ME0808,CRS_ME403,52.6,B,6.0,75.5,4,2022-2023
25765,STU2024ME0808,CRS_ME501,54.7,B,6.0,75.5,5,2023-2024
25766,STU2024ME0808,CRS_ME502,62.9,B+,7.0,81.0,5,2023-2024
25767,STU2024ME0808,CRS_ME503,72.3,A,8.0,85.0,5,2023-2024
25768,STU2024ME0808,CRS_ME601,77.2,A,8.0,80.1,6,2023-2024
25769,STU2024ME0808,CRS_ME602,70.5,A,8.0,83.0,6,2023-2024
25770,STU2024ME0808,CRS_ME603,67.4,B+,7.0,80.0,6,2023-2024
25771,STU2024ME0808,CRS_ME701,79.6,A,8.0,76.2,7,2024-2025
25772,STU2024ME0808,CRS_ME702,75.6,A,8.0,87.2,7,2024-2025
25773,STU2024ME0808,CRS_ME703,73.3,A,8.0,75.8,7,2024-2025
25774,STU2024ME0808,CRS_ME801,61.8,B+,7.0,87.3,8,2024-2025
25775,STU2024ME0808,CRS_ME802,73.9,A,8.0,86.5,8,2024-2025
25776,STU2024ME0808,CRS_ME803,68.6,B+,7.0,79.0,8,2024-2025
25777,STU2024ME0809,CRS_ME101,56.7,B,6.0,78.6,1,2024-2025
25778,STU2024ME0809,CRS_ME102,79.8,A,8.0,88.9,1,2024-2025
25779,STU2024ME0809,CRS_ME103,85.3,A+,9.0,78.7,1,2024-2025
25780,STU2024ME0809,CRS_ME104,68.0,B+,7.0,81.0,1,2024-2025
25781,STU2024ME0809,CRS_ME201,73.9,A,8.0,81.5,2,2024-2025
25782,STU2024ME0809,CRS_ME202,63.5,B+,7.0,75.1,2,2024-2025
25783,STU2024ME0809,CRS_ME203,65.3,B+,7.0,89.2,2,2024-2025
25784,STU2024ME0809,CRS_ME301,73.3,A,8.0,83.4,3,2025-2026
25785,STU2024ME0809,CRS_ME302,84.2,A+,9.0,75.9,3,2025-2026
25786,STU2024ME0809,CRS_ME303,80.1,A+,9.0,80.7,3,2025-2026
25787,STU2024ME0809,CRS_ME401,73.7,A,8.0,82.7,4,2025-2026
25788,STU2024ME0809,CRS_ME402,67.9,B+,7.0,76.0,4,2025-2026
25789,STU2024ME0809,CRS_ME403,64.3,B+,7.0,80.0,4,2025-2026
25790,STU2024ME0809,CRS_ME501,65.0,B+,7.0,85.9,5,2026-2027
25791,STU2024ME0809,CRS_ME502,62.6,B+,7.0,88.4,5,2026-2027
25792,STU2024ME0809,CRS_ME503,88.0,A+,9.0,82.1,5,2026-2027
25793,STU2024ME0809,CRS_ME601,61.2,B+,7.0,79.0,6,2026-2027
25794,STU2024ME0809,CRS_ME602,74.8,A,8.0,87.4,6,2026-2027
25795,STU2024ME0809,CRS_ME603,92.4,O,10.0,77.8,6,2026-2027
25796,STU2024ME0809,CRS_ME701,69.7,B+,7.0,87.8,7,2027-2028
25797,STU2024ME0809,CRS_ME702,90.4,O,10.0,84.5,7,2027-2028
25798,STU2024ME0809,CRS_ME703,77.3,A,8.0,85.2,7,2027-2028
25799,STU2024ME0809,CRS_ME801,83.2,A+,9.0,89.3,8,2027-2028
25800,STU2024ME0809,CRS_ME802,63.5,B+,7.0,89.8,8,2027-2028
25801,STU2024ME0809,CRS_ME803,74.9,A,8.0,91.8,8,2027-2028
25802,STU2024ME0810,CRS_ME101,70.5,A,8.0,85.0,1,2021-2022
25803,STU2024ME0810,CRS_ME102,64.1,B+,7.0,77.0,1,2021-2022
25804,STU2024ME0810,CRS_ME103,72.3,A,8.0,82.9,1,2021-2022
25805,STU2024ME0810,CRS_ME104,82.8,A+,9.0,87.0,1,2021-2022
25806,STU2024ME0810,CRS_ME201,76.4,A,8.0,89.3,2,2021-2022
25807,STU2024ME0810,CRS_ME202,55.2,B,6.0,85.1,2,2021-2022
25808,STU2024ME0810,CRS_ME203,64.8,B+,7.0,86.8,2,2021-2022
25809,STU2024ME0810,CRS_ME301,56.2,B,6.0,81.3,3,2022-2023
25810,STU2024ME0810,CRS_ME302,79.2,A,8.0,82.6,3,2022-2023
25811,STU2024ME0810,CRS_ME303,92.2,O,10.0,77.9,3,2022-2023
25812,STU2024ME0810,CRS_ME401,74.8,A,8.0,84.5,4,2022-2023
25813,STU2024ME0810,CRS_ME402,61.3,B+,7.0,81.5,4,2022-2023
25814,STU2024ME0810,CRS_ME403,56.5,B,6.0,85.2,4,2022-2023
25815,STU2024ME0810,CRS_ME501,91.8,O,10.0,83.2,5,2023-2024
25816,STU2024ME0810,CRS_ME502,63.1,B+,7.0,77.7,5,2023-2024
25817,STU2024ME0810,CRS_ME503,66.5,B+,7.0,90.6,5,2023-2024
25818,STU2024ME0810,CRS_ME601,75.1,A,8.0,90.8,6,2023-2024
25819,STU2024ME0810,CRS_ME602,64.4,B+,7.0,88.1,6,2023-2024
25820,STU2024ME0810,CRS_ME603,70.6,A,8.0,79.5,6,2023-2024
25821,STU2024ME0810,CRS_ME701,79.6,A,8.0,85.0,7,2024-2025
25822,STU2024ME0810,CRS_ME702,76.7,A,8.0,89.6,7,2024-2025
25823,STU2024ME0810,CRS_ME703,76.0,A,8.0,78.9,7,2024-2025
25824,STU2024ME0810,CRS_ME801,72.7,A,8.0,78.8,8,2024-2025
25825,STU2024ME0810,CRS_ME802,75.6,A,8.0,88.6,8,2024-2025
25826,STU2024ME0810,CRS_ME803,85.2,A+,9.0,88.6,8,2024-2025
25827,STU2024ME0811,CRS_ME101,61.8,B+,7.0,86.8,1,2021-2022
25828,STU2024ME0811,CRS_ME102,79.8,A,8.0,76.1,1,2021-2022
25829,STU2024ME0811,CRS_ME103,80.1,A+,9.0,90.4,1,2021-2022
25830,STU2024ME0811,CRS_ME104,61.3,B+,7.0,88.1,1,2021-2022
25831,STU2024ME0811,CRS_ME201,85.0,A+,9.0,91.4,2,2021-2022
25832,STU2024ME0811,CRS_ME202,68.3,B+,7.0,80.6,2,2021-2022
25833,STU2024ME0811,CRS_ME203,68.3,B+,7.0,81.8,2,2021-2022
25834,STU2024ME0811,CRS_ME301,68.1,B+,7.0,75.9,3,2022-2023
25835,STU2024ME0811,CRS_ME302,93.2,O,10.0,84.0,3,2022-2023
25836,STU2024ME0811,CRS_ME303,73.0,A,8.0,91.5,3,2022-2023
25837,STU2024ME0811,CRS_ME401,70.6,A,8.0,83.0,4,2022-2023
25838,STU2024ME0811,CRS_ME402,73.7,A,8.0,90.8,4,2022-2023
